time,open,high,low,close,Wk POC,Wk VAH,Wk VAL,Mo POC,Mo VAH,Mo VAL,Active SL,Active TP2,Active TP1,Active TP3,Sell SL,Sell TP2,Sell TP1,Sell TP3,Bull Divergence,Bear Div Warning
1783962000,1.6453,1.6461,1.64432,1.64518,,,,1.6472962,1.6504240000000001,1.6441684,,,,,,,,,0,0
1783976400,1.64501,1.64635,1.64482,1.64546,1.6448404,1.6467696,1.6438576,1.6472962,1.6504240000000001,1.6441684,,,,,,,,,0,0
1783990800,1.64545,1.64634,1.64288,1.64296,1.6448404,1.6464056,1.6435664,1.6472962,1.6504240000000001,1.6441684,,,,,,,,,0,0
1784005200,1.64296,1.64337,1.64132,1.64179,1.6448404,1.6464056,1.6431296,1.6472962,1.6507448,1.6441684,,,,,,,,,0,0
1784019600,1.64176,1.6435,1.63955,1.64237,1.64479595,1.646374,1.6426208,1.64724405,1.6511343,1.6442183000000001,,,,,,,,,0,0
1784034000,1.64234,1.64243,1.63729,1.6383,1.64478905,1.6463536,1.6417138999999998,1.64735825,1.6515615000000001,1.6441325,,,,,,,,,0,0
1784048400,1.63828,1.63853,1.63747,1.63753,1.64478905,1.6463536,1.6412822999999999,1.64735825,1.6515615000000001,1.6441325,,,,,,,,,0,0
1784062800,1.63673,1.63863,1.63669,1.6368,1.64483385,1.6465993,1.641246,1.64726875,1.6518025,1.6441455,,,,,,,,,0,0
1784077200,1.6368,1.63812,1.63625,1.63767,1.64482675,1.6467787,1.6407454,1.64726565,1.6518984,1.6440742,,,,,,,,,0,0
1784091600,1.63766,1.63806,1.6346,1.63484,1.6447774,1.6468668,1.6399920000000001,1.6471656000000001,1.652392,1.6441632000000002,,,,,,,,,0,0
1784106000,1.63486,1.63504,1.63338,1.63352,1.6447725,1.647345,1.639407,1.6473387000000002,1.6526172000000001,1.6441716000000002,,,,,,,,,0,0
1784120400,1.63352,1.6365,1.63318,1.63616,1.6448765,1.647633,1.638246,1.6472577000000002,1.6528178,1.6440636000000002,,,,,,,,,0,0
1784134800,1.6361,1.63686,1.63508,1.63616,1.6448765,1.647633,1.637799,1.6472577000000002,1.6530544,1.6440636000000002,,,,,,,,,0,0
1784149200,1.63622,1.63974,1.63511,1.63948,1.6448765,1.647633,1.637799,1.6472577000000002,1.6530544,1.6440636000000002,,,,,,,,,0,0
1784163600,1.63947,1.64071,1.63704,1.63822,1.6448765,1.646888,1.63765,1.6472577000000002,1.653291,1.6438270000000001,,,,,,,,,0,0
1784178000,1.63822,1.63974,1.63792,1.63834,1.6378735,1.643908,1.633329,1.6472577000000002,1.653291,1.6435904000000001,,,,,,,,,0,0
1784192400,1.63834,1.63863,1.6358,1.63596,1.6378735,1.64361,1.633329,1.6472577000000002,1.653291,1.6433538,,,,,,,,,0,0
1784206800,1.63596,1.63597,1.63231,1.63499,1.63790835,1.6435066999999999,1.6332562,1.64715065,1.6531605,1.6428579,,,,,,,,,0,0
1784221200,1.635,1.6359,1.63492,1.63527,1.63790835,1.6435066999999999,1.6332562,1.64715065,1.6531605,1.6426126,,,,,,,,,0,0
1784235600,1.63588,1.63651,1.63475,1.63552,1.63790835,1.643349,1.6332562,1.64715065,1.6531605,1.6423673,,,,,,,,,0,0
1784250000,1.63552,1.6393,1.63494,1.63862,1.63790835,1.6431913,1.6332562,1.64715065,1.6531605,1.642122,,,,,,,,,0,0
1784264400,1.63862,1.64094,1.63792,1.64083,1.63790835,1.6430335999999999,1.6332562,1.64715065,1.6534058,1.6418767,,,,,,,,,0,0
1784278800,1.64084,1.64204,1.63844,1.63988,1.63790835,1.6428759,1.6332562,1.64715065,1.6534058,1.6416314,,,,,,,,,0,0
1784293200,1.63988,1.64032,1.63709,1.63786,1.63790835,1.6425604999999999,1.6332562,1.64715065,1.6536511,1.6413861,,,,,,,,,0,0
1784307600,1.63786,1.63876,1.63711,1.63832,1.63790835,1.6425604999999999,1.6332562,1.64715065,1.6538964,1.6413861,,,,,,,,,0,0
1784494800,1.64028,1.6412,1.63646,1.63695,,,,1.64715065,1.6534058,1.6406502,,,,,,,,,0,0
1784509200,1.63694,1.63696,1.63514,1.63566,,,,1.64715065,1.6534058,1.6401596,,,,,,,,,0,0
1784523600,1.63565,1.63727,1.63403,1.63403,,,,1.64715065,1.6534058,1.6399143,,,,,,,,,0,0
1784538000,1.63404,1.63448,1.63032,1.63082,,,,1.6471602,1.654188,1.6401324,,,,,,,,,0,0
1784552400,1.63082,1.63089,1.62754,1.62944,,,,1.6473175,1.6544960000000002,1.6398460000000001,,,,,,,,,0,0
1784566800,1.62944,1.63126,1.62928,1.63079,,,,1.6473175,1.6544960000000002,1.639553,,,,,,,,,0,0
1784581200,1.63092,1.63191,1.62939,1.63002,1.6303403,1.635736,1.62754,1.6473175,1.6544960000000002,1.639553,,,,,,,,,0,0
