time,open,high,low,close,Wk POC,Wk VAH,Wk VAL,Mo POC,Mo VAH,Mo VAL,Active SL,Active TP2,Active TP1,Active TP3,Sell SL,Sell TP2,Sell TP1,Sell TP3,Bull Divergence,Bear Div Warning
1783962000,0.85224,0.8528,0.85214,0.8527,,,,0.8568314,0.8573227999999999,0.852518,,,,,,,,,0,0
1783976400,0.85278,0.8531,0.8525,0.8527,0.852137,0.85306,0.8516560000000001,0.8568314,0.8573227999999999,0.852518,,,,,,,,,0,0
1783990800,0.8527,0.85296,0.85256,0.85264,0.852553,0.853112,0.851812,0.8568314,0.8573227999999999,0.852518,,,,,,,,,0,0
1784005200,0.85265,0.85334,0.85229,0.85234,0.852553,0.853294,0.851994,0.8568314,0.8573227999999999,0.852518,,,,,,,,,0,0
1784019600,0.85234,0.8538,0.85178,0.85358,0.852553,0.853294,0.851994,0.852791,0.8562308,0.8515351999999999,,,,,,,,,0,0
1784034000,0.8536,0.85448,0.8534,0.85384,0.8525579,0.8533476,0.8517682000000001,0.852791,0.8561216,0.8515351999999999,,,,,,,,,0,0
1784048400,0.85384,0.85427,0.85285,0.85288,0.8529453,0.8533476,0.8516788000000001,0.852791,0.8560124,0.8515351999999999,,,,,,,,,0,0
1784062800,0.85315,0.85374,0.85262,0.85302,0.8529453,0.853437,0.8517682000000001,0.852791,0.8560124,0.8515351999999999,,,,,,,,,0,0
1784077200,0.85302,0.85346,0.853,0.85336,0.8529453,0.853884,0.8522748,0.8530094,0.8559032,0.8515351999999999,,,,,,,,,0,0
1784091600,0.85334,0.8534,0.8517,0.8528,0.8529453,0.8538244,0.8522152000000001,0.8530094,0.8559032,0.8515351999999999,,,,,,,,,0,0
1784106000,0.85282,0.85294,0.85068,0.85106,0.852637,0.853834,0.852124,0.8528484,0.8557952,0.8514584,,,,,,,,,0,0
1784120400,0.85106,0.85124,0.8457,0.84594,0.8529435,0.8537776,0.851846,0.8528645,0.8561650000000001,0.851496,,,,,,,,,0,0
1784134800,0.84594,0.84754,0.8455,0.8467,0.8529983,0.8537616,0.8516962,0.8529165,0.856258,0.851531,,,,,,,,,0,0
1784149200,0.84685,0.84797,0.8467,0.8478,0.8529983,0.8537616,0.8516962,0.8529165,0.856421,0.851531,,,,,,,,,0,0
1784163600,0.84778,0.84784,0.84706,0.84732,0.8529983,0.8538514,0.8516962,0.8529165,0.856421,0.851531,,,,,,,,,0,0
1784178000,0.8473,0.84808,0.84692,0.84802,0.8529983,0.8539412000000001,0.8516064,0.8529165,0.856421,0.851531,,,,,,,,,0,0
1784192400,0.848,0.84926,0.84782,0.84814,0.8529983,0.8541208,0.8515166000000001,0.8529165,0.856584,0.851531,,,,,,,,,0,0
1784206800,0.84812,0.84926,0.84738,0.84918,0.8529983,0.85448,0.8514268,0.8529165,0.856584,0.851531,,,,,,,,,0,0
1784221200,0.84917,0.84932,0.84886,0.84894,0.8529983,0.85448,0.8509778,0.8529165,0.856584,0.851531,,,,,,,,,0,0
1784235600,0.84881,0.84944,0.84878,0.84934,0.8529983,0.85448,0.8506186,0.8529165,0.856584,0.851531,,,,,,,,,0,0
1784250000,0.84935,0.84976,0.84918,0.8497,0.8529983,0.85448,0.849541,0.8529165,0.856747,0.851531,,,,,,,,,0,0
1784264400,0.84971,0.85116,0.84951,0.85109,0.8529983,0.85448,0.8497206,0.8529165,0.856747,0.851531,,,,,,,,,0,0
1784278800,0.85108,0.85145,0.85038,0.8509,0.8529983,0.85448,0.84999,0.8529165,0.856747,0.851368,,,,,,,,,0,0
1784293200,0.85088,0.85102,0.85004,0.85008,0.8529983,0.85448,0.8501696,0.8529165,0.856747,0.851368,,,,,,,,,0,0
1784307600,0.85006,0.85032,0.84966,0.85031,0.8529983,0.85448,0.8500798,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784494800,0.8497,0.85038,0.84966,0.85004,,,,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784509200,0.85004,0.8501,0.8498,0.84985,,,,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784523600,0.84987,0.8499,0.8491,0.84926,,,,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784538000,0.84924,0.84957,0.84861,0.84904,,,,0.8529165,0.857073,0.851368,,,,,,,,,0,0
1784552400,0.84905,0.85082,0.84832,0.8503,,,,0.8529165,0.857236,0.851368,,,,,,,,,0,0
1784566800,0.85031,0.85041,0.8495,0.84983,,,,0.8529165,0.857236,0.851368,,,,,,,,,0,0
1784581200,0.84971,0.85024,0.84947,0.84976,0.8498075,0.850245,0.84917,0.8529165,0.857399,0.851368,,,,,,,,,0,0
1784595600,0.84974,0.84979,0.84934,0.84954,0.8498075,0.850245,0.849245,0.8529165,0.857399,0.851368,,,,,,,,,0,0
1784610000,0.84952,0.8505,0.84906,0.85048,0.8498075,0.850245,0.849245,0.8529165,0.857562,0.851368,,,,,,,,,0,0
1784624400,0.85047,0.85302,0.85046,0.85275,0.8498005,0.850341,0.8490719999999999,0.8529165,0.857562,0.851368,,,,,,,,,0,0
1784638800,0.85273,0.85387,0.85217,0.85246,0.8497907499999999,0.850429,0.8487085,0.8529165,0.857399,0.851368,,,,,,,,,0,0
1784653200,0.85246,0.85256,0.85192,0.85218,0.8497907499999999,0.85054,0.8485975,0.8529165,0.857399,0.851368,,,,,,,,,0,0
1784667600,0.85232,0.8525,0.8519,0.85199,0.8497907499999999,0.8510395,0.84832,0.8529165,0.857399,0.851368,,,,,,,,,0,0
1784682000,0.852,0.85242,0.85192,0.8524,0.8497907499999999,0.8519275,0.84832,0.8524275,0.857399,0.851368,,,,,,,,,0,0
1784696400,0.8524,0.85336,0.85227,0.85318,0.8497907499999999,0.8521495,0.84832,0.8524275,0.857236,0.851368,,,,,,,,,0,0
1784710800,0.8532,0.85402,0.85272,0.85395,0.8497735,0.85231,0.84832,0.8524275,0.857236,0.851368,,,,,,,,,0,0
1784725200,0.85394,0.85396,0.8525,0.85316,0.8497735,0.852481,0.84832,0.8524275,0.857073,0.851368,,,,,,,,,0,0
1784739600,0.85317,0.85348,0.85305,0.8532,0.8497735,0.852538,0.84832,0.8524275,0.857073,0.851368,,,,,,,,,0,0
1784754000,0.8528,0.85332,0.85267,0.85322,0.8497735,0.852652,0.84832,0.8529165,0.857073,0.851368,,,,,,,,,0,0
1784768400,0.85324,0.85404,0.85302,0.85401,0.8497785999999999,0.8527816,0.84832,0.8529165,0.857073,0.851368,,,,,,,,,0,0
1784782800,0.85402,0.85443,0.85348,0.85356,0.84981695,0.8529636,0.84832,0.8529165,0.857073,0.851368,,,,,,,,,0,0
1784797200,0.85354,0.85372,0.85286,0.85328,0.84981695,0.8530858,0.84832,0.8529165,0.857073,0.851368,,,,,,,,,0,0
1784811600,0.85329,0.85469,0.8529,0.85412,0.8498169499999999,0.8532249,0.84832,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784826000,0.85412,0.85454,0.85399,0.85453,0.8498169499999999,0.8532886,0.84832,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784840400,0.85438,0.85482,0.85404,0.85436,0.8530325,0.85482,0.85027,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
1784854800,0.85438,0.855,0.85432,0.85492,0.8530293999999999,0.855,0.850324,0.8529165,0.8569100000000001,0.851368,,,,,,,,,0,0
