time,open,high,low,close,Wk POC,Wk VAH,Wk VAL,Mo POC,Mo VAH,Mo VAL,Active SL,Active TP2,Active TP1,Active TP3,Sell SL,Sell TP2,Sell TP1,Sell TP3,Bull Divergence,Bear Div Warning
1783962000,1.41488,1.41602,1.41456,1.41568,,,,1.41643005,1.4213427,1.4152776999999999,,,,,,,,,0,0
1783976400,1.4154,1.4157,1.41449,1.4148,1.41532805,1.4165457,1.4137625,1.41643005,1.4212214,1.4149137999999999,,,,,,,,,0,0
1783990800,1.4148,1.4149,1.41288,1.4132,1.41458255,1.4160487,1.4134146,1.41643005,1.4211001,1.4145499,,,,,,,,,0,0
1784005200,1.41319,1.41356,1.40904,1.40926,1.4145747499999999,1.4160534999999999,1.413096,1.41653925,1.4215140000000002,1.4152770000000001,,,,,,,,,0,0
1784019600,1.40925,1.41162,1.40544,1.40737,1.41453775,1.416526,1.412429,1.4164177500000001,1.4216760000000002,1.4152185000000002,,,,,,,,,0,0
1784034000,1.40735,1.40749,1.40477,1.40602,1.4145008,1.41749,1.410494,1.4165288,1.4219780000000002,1.415286,,,,,,,,,0,0
1784048400,1.406,1.40749,1.40583,1.40604,1.4145008,1.41749,1.409222,1.4165288,1.4219780000000002,1.415286,,,,,,,,,0,0
1784062800,1.40651,1.40686,1.4047,1.40472,1.41461225,1.41749,1.408537,1.4165018500000002,1.4221629,1.4152545,,,,,,,,,0,0
1784077200,1.40474,1.40503,1.40396,1.40494,1.41458105,1.41749,1.4074778000000001,1.4164162500000002,1.4222956,1.4153201000000002,,,,,,,,,0,0
1784091600,1.40492,1.40592,1.40436,1.40552,1.41458105,1.41749,1.4069366,1.4164162500000002,1.4222956,1.4153201000000002,,,,,,,,,0,0
1784106000,1.40552,1.40772,1.40525,1.40536,1.40578655,1.4141075,1.40396,1.4164162500000002,1.4222956,1.4151208000000002,,,,,,,,,0,0
1784120400,1.40536,1.4068,1.40456,1.4049,1.40578655,1.4139722,1.40396,1.4164162500000002,1.4222956,1.4147222000000002,,,,,,,,,0,0
1784134800,1.4049,1.40492,1.40247,1.40412,1.4058495,1.4138852,1.40247,1.4165001000000002,1.4223906000000002,1.4146794,,,,,,,,,0,0
1784149200,1.40378,1.40442,1.40337,1.4039,1.4058495,1.413735,1.40247,1.4165001000000002,1.4223906000000002,1.4144652000000002,,,,,,,,,0,0
1784163600,1.4039,1.4054,1.40376,1.40472,1.4047981,1.413735,1.40247,1.4165001000000002,1.4223906000000002,1.4142510000000001,,,,,,,,,0,0
1784178000,1.4047,1.40518,1.40404,1.4042,1.4047981,1.4135848,1.40247,1.4165001000000002,1.4223906000000002,1.4140368,,,,,,,,,0,0
1784192400,1.4042,1.40482,1.40206,1.40286,1.40476025,1.4134782,1.40206,1.41657695,1.4225802,1.4140665000000001,,,,,,,,,0,0
1784206800,1.40286,1.40516,1.40103,1.40506,1.4047335,1.4132103999999999,1.40103,1.4164605000000001,1.4225184000000002,1.4136030000000002,,,,,,,,,0,0
1784221200,1.40505,1.40584,1.40415,1.40426,1.4047335,1.4130458,1.40103,1.4164605000000001,1.4225184000000002,1.4136030000000002,,,,,,,,,0,0
1784235600,1.40459,1.40474,1.40338,1.40346,1.4047335,1.4130458,1.40103,1.4164605000000001,1.4225184000000002,1.4133744000000001,,,,,,,,,0,0
1784250000,1.40348,1.40414,1.40296,1.40373,1.4047335,1.4127166,1.40103,1.4164605000000001,1.4225184000000002,1.4131458000000001,,,,,,,,,0,0
