time,open,high,low,close,Wk POC,Wk VAH,Wk VAL,Mo POC,Mo VAH,Mo VAL,Active SL,Active TP2,Active TP1,Active TP3,Sell SL,Sell TP2,Sell TP1,Sell TP3,Bull Divergence,Bear Div Warning
1783962000,0.56318,0.56368,0.56316,0.56358,,,,0.5598204999999999,0.560443,0.556459,,,,,,,,,0,0
1783976400,0.56375,0.56384,0.56334,0.5636,0.56104,0.562816,0.56064,0.5598215,0.5605405999999999,0.5563952,,,,,,,,,0,0
1783990800,0.56363,0.56428,0.56324,0.56424,0.5633518,0.56428,0.5615864,0.5598744999999999,0.560453,0.55627,,,,,,,,,0,0
1784005200,0.56428,0.56515,0.56393,0.56424,0.5633234500000001,0.5642931,0.5614067,0.55982535,0.5605581000000001,0.5561616,,,,,,,,,0,0
1784019600,0.56422,0.56468,0.56257,0.56318,0.5633234500000001,0.5646990000000001,0.5617675,0.55982535,0.5605581000000001,0.5559662,,,,,,,,,0,0
1784034000,0.5632,0.56454,0.56305,0.5643,0.5633234500000001,0.5646990000000001,0.5619930000000001,0.55982535,0.5605581000000001,0.5557708,,,,,,,,,0,0
1784048400,0.56432,0.56464,0.56419,0.56437,0.5633234500000001,0.5646990000000001,0.5620381,0.55982535,0.5605581000000001,0.5556731,,,,,,,,,0,0
1784062800,0.5643,0.56484,0.56379,0.5647,0.5633234500000001,0.5648794,0.5622185000000001,0.55982535,0.5605581000000001,0.5555753999999999,,,,,,,,,0,0
1784077200,0.56472,0.5655,0.56432,0.56514,0.5633373,0.5648682,0.562098,0.5597822,0.5606424,0.5555824,,,,,,,,,0,0
1784091600,0.56517,0.56611,0.56498,0.56606,0.56334765,0.5651801,0.5621716,0.55983295,0.5606377,0.55538,,,,,,,,,0,0
1784106000,0.56608,0.56669,0.56588,0.566,0.56333225,0.564875,0.561729,0.55984745,0.5608088,0.55538,,,,,,,,,0,0
1784120400,0.56602,0.5661,0.56408,0.56439,0.5643002500000001,0.5655405,0.562092,0.55984745,0.561035,0.55538,,,,,,,,,0,0
1784134800,0.5644,0.56464,0.56386,0.56425,0.5643002500000001,0.5655405,0.5622130000000001,0.55984745,0.561035,0.55538,,,,,,,,,0,0
1784149200,0.56424,0.56425,0.56317,0.56324,0.56417925,0.5655405,0.562334,0.55984745,0.5611481,0.55538,,,,,,,,,0,0
1784163600,0.56324,0.56458,0.56295,0.56418,0.56417925,0.5655405,0.562455,0.55984745,0.5612612,0.55538,,,,,,,,,0,0
1784178000,0.56416,0.56478,0.56384,0.56472,0.56417925,0.5655405,0.5625760000000001,0.55984745,0.5612612,0.55538,,,,,,,,,0,0
1784192400,0.56473,0.56556,0.5647,0.56554,0.56417925,0.565601,0.562818,0.55984745,0.5613743,0.55538,,,,,,,,,0,0
1784206800,0.56554,0.56688,0.56548,0.5661,0.5641656,0.5660064,0.5629488,0.5598075,0.56159,0.55538,,,,,,,,,0,0
1784221200,0.56612,0.56614,0.56561,0.56589,0.5641656,0.5660688,0.5630112,0.5598075,0.56159,0.55538,,,,,,,,,0,0
1784235600,0.56566,0.56604,0.56529,0.56566,0.5641656,0.5660064,0.5630112,0.5598075,0.56182,0.55538,,,,,,,,,0,0
