time,open,high,low,close,Wk POC,Wk VAH,Wk VAL,Mo POC,Mo VAH,Mo VAL,Active SL,Active TP2,Active TP1,Active TP3,Sell SL,Sell TP2,Sell TP1,Sell TP3,Bull Divergence,Bear Div Warning
1783962000,162.454,162.488,162.357,162.464,,,,162.427,162.7456,161.6128,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1783976400,162.426,162.487,162.232,162.384,162.07188,162.35872,161.95472,162.427,162.7456,161.6128,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1783990800,162.384,162.426,162.229,162.319,162.07188,162.35872,161.95472,162.427,162.7456,161.6364,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1784005200,162.32,162.388,162.055,162.277,162.07188,162.34256,161.95472,162.427,162.722,161.6364,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1784019600,162.278,162.286,161.606,161.912,162.07787,162.36452,161.94997999999998,162.427,162.6984,161.6364,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1784034000,161.912,162.199,161.822,162.116,162.07787,162.27632,161.8265,162.427,162.6748,161.6364,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1784048400,162.115,162.288,162.115,162.268,162.11315,162.3557,161.94997999999998,162.427,162.6748,161.6364,161.1637258296071,165.0315483407858,163.7422741703929,166.3208225111787,,,,,0,0
1784062800,162.197,162.267,162.077,162.1,162.11315,162.34688,161.94997999999998,162.427,162.6512,161.6364,,,,,,,,,0,0
1784077200,162.1,162.23,161.966,162.212,162.11315,162.32924,161.94997999999998,162.427,162.6512,161.6364,,,,,,,,,0,0
1784091600,162.211,162.351,162.102,162.3,162.11315,162.32924,161.9588,162.2854,162.6276,161.6364,,,,,,,,,0,0
1784106000,162.301,162.424,162.142,162.166,162.13961,162.34688,161.97644,162.2854,162.6276,161.6364,,,,,,,,,0,0
1784120400,162.164,162.282,162.076,162.163,162.13961,162.32924,161.97644,162.2854,162.604,161.6364,,,,,,,,,0,0
1784134800,162.162,162.282,161.895,162.195,162.13961,162.3116,161.9588,162.2854,162.604,161.6364,,,,,,,,,0,0
1784149200,162.161,162.196,162.03,162.097,162.13961,162.30277999999998,161.9588,162.2854,162.5804,161.6364,,,,,,,,,0,0
